income_stability,spending_consistency,savings_ratio,transaction_frequency,avg_monthly_income,avg_monthly_spending,defaulted
0.0339,0.7466,0.2173,12.66,29991.22,22639.34,0
0.2931,0.1228,0.2972,18.98,29643.47,20993.57,0
0.1437,0.1988,0.3469,14.19,26266.16,16621.36,0
0.2294,0.3129,0.4216,17.85,31114.4,20006.29,0
0.25,0.1758,0.5923,28.13,36659.47,15649.57,0
0.2616,0.1645,0.1529,14.1,18864.16,15140.55,0
0.2812,0.5064,0.2749,16.28,30276.54,24191.95,0
0.1793,0.3271,0.4898,19.27,28605.63,13701.47,0
0.2295,0.1821,0.5401,24.56,35428.72,16369.04,0
0.2314,0.5087,0.0,6.1,11805.04,12034.75,0
0.5904,0.5574,0.3026,16.99,27218.18,18668.62,0
0.1016,0.0435,0.2742,20.4,30324.72,22693.31,0
0.0429,0.1002,0.4538,18.48,33494.24,17904.01,0
0.0717,0.2357,0.6468,28.59,41535.57,17445.28,0
0.4014,0.3012,0.3842,19.34,31468.59,18369.7,0
0.1502,0.0684,0.2875,16.66,30480.28,20897.72,0
0.2433,0.0922,0.4903,21.91,28856.36,13553.01,0
0.5518,0.3851,0.195,12.57,20613.77,17507.74,0
0.0992,0.1798,0.4694,21.61,37592.86,20517.06,0
0.1255,0.3495,0.4657,20.75,29985.04,16301.24,0
0.01,1.0158,0.1482,9.7,19497.13,16923.78,1
0.3629,0.1945,0.3434,17.49,27927.9,18467.1,0
0.4074,0.0485,0.0097,4.93,9878.58,9494.69,0
0.1074,0.0357,0.0177,7.07,11606.09,11329.86,0
0.0794,0.3598,0.5269,25.08,38420.99,14705.99,0
0.0849,0.5204,0.1214,11.22,17921.71,15611.35,0
0.2884,0.3161,0.1578,13.23,14145.61,13045.93,0
0.2677,0.2194,0.5076,26.78,38878.21,17042.78,0
0.3397,0.2688,0.2186,14.33,22593.48,17383.09,0
0.21,0.4612,0.3204,15.4,31969.3,24612.18,0
0.01,0.1139,0.1257,7.08,14208.86,11917.51,0
0.5384,0.4784,0.3759,19.71,33572.62,20461.84,0
0.2251,0.0289,0.4092,17.93,32802.81,15535.01,0
0.488,0.048,0.3702,17.58,32074.26,16896.46,0
0.4099,0.3382,0.2322,11.85,21792.95,15099.02,0
0.1077,0.2914,0.2063,18.53,22453.61,17769.69,0
0.5726,0.0781,0.1979,8.94,24905.67,19080.12,0
0.1861,0.1035,0.3193,19.23,27856.13,18916.18,0
0.0354,0.3945,0.3888,21.79,33529.65,22097.21,0
0.2306,0.01,0.3835,16.66,29659.45,17260.8,0
0.275,0.1143,0.4417,23.33,30954.5,19479.55,0
0.2941,0.3513,0.2294,16.99,22950.78,17957.12,0
0.3534,0.5091,0.3934,18.61,32966.45,22889.83,0
0.065,0.1664,0.544,26.27,35031.67,19379.76,0
0.3825,0.3174,0.3499,16.0,27633.75,19301.97,0
0.3918,0.1552,0.1938,10.35,16336.46,12645.8,0
0.1168,0.441,0.4488,23.06,29328.02,17592.27,0
0.0125,0.0475,0.3526,24.89,35095.1,20934.71,0
0.1304,0.3539,0.4943,19.08,36002.54,21754.37,0
0.01,0.1855,0.3324,27.79,42570.73,28616.86,0
0.8177,0.2969,0.1206,5.68,8656.7,8663.79,0
0.2052,0.6691,0.3058,15.52,32339.14,21158.8,0
0.1989,0.1045,0.3117,16.92,23529.06,16585.89,0
0.6938,0.5762,0.2197,18.63,24191.37,18901.0,1
0.1616,0.0915,0.3654,17.55,27323.03,18519.53,0
0.2057,0.4755,0.3858,23.8,34940.91,19470.09,0
0.9581,0.3518,0.0,4.13,11860.63,11182.67,1
0.2016,0.2206,0.3456,20.37,24879.95,15477.48,0
0.01,0.2992,0.4737,18.8,36535.07,22471.93,0
0.0589,0.0345,0.3841,22.63,32025.94,20375.55,0
0.0725,0.3014,0.4309,14.24,32753.56,17407.03,0
0.2785,0.1201,0.4687,23.84,36815.31,15934.04,0
0.0363,0.1101,0.4039,18.46,24750.89,15449.69,0
0.4258,0.3587,0.0678,5.52,8340.1,7786.4,0
0.0468,1.0129,0.1184,8.21,15200.49,12332.46,1
0.2023,0.4888,0.4599,20.23,36684.64,20428.0,0
0.3859,0.5716,0.3306,18.08,30019.82,17989.05,0
0.0403,0.3515,0.2191,13.05,23996.62,19031.93,0
0.01,0.1411,0.4488,26.07,33711.41,20062.61,0
0.3407,0.3377,0.1118,7.27,17125.99,14375.44,1
0.0634,0.2089,0.2635,13.37,23247.31,17985.16,0
0.3647,0.3777,0.4031,14.61,36279.69,20608.76,0
0.132,0.4791,0.2898,17.46,25516.8,15817.99,0
0.0702,0.2242,0.436,24.83,35812.32,19901.13,0
0.3365,0.1688,0.1426,11.33,14088.47,12406.89,0
0.232,0.1337,0.411,15.49,33262.72,18011.27,0
0.0873,0.1266,0.3263,18.62,35517.42,21922.74,0
0.2316,0.6678,0.3465,18.25,26715.4,17949.43,0
0.2131,0.5279,0.0,6.93,14627.44,14726.53,1
0.4455,0.0645,0.3248,18.44,30278.79,19223.35,0
0.1294,0.7543,0.2675,13.33,29708.9,24501.11,0
0.018,0.053,0.165,10.63,19286.81,16501.95,0
0.2907,0.14,0.3378,14.47,25657.36,16344.49,0
0.0868,0.0603,0.175,8.11,17755.16,17645.1,0
0.3698,0.5164,0.3464,21.22,25430.33,16969.96,0
0.1387,0.5209,0.1717,17.09,21878.93,19573.69,0
0.0357,0.0745,0.2972,16.16,27472.94,19647.47,0
0.3053,0.0535,0.2447,11.47,24168.16,17531.06,0
0.2293,0.2842,0.1266,9.71,18305.24,15689.29,0
0.1136,0.3686,0.4576,17.22,33695.04,17210.23,0
0.459,0.5055,0.2221,13.22,15968.29,13473.31,0
0.4134,0.2691,0.2962,17.67,27313.62,18705.37,0
0.7686,0.4925,0.1642,13.67,28770.93,24808.9,0
0.1443,0.1465,0.469,28.51,35553.06,18914.88,0
0.2479,0.1323,0.2669,17.39,23233.64,16775.94,0
0.0494,0.3398,0.4446,26.33,46265.95,25832.8,0
0.1149,0.0624,0.4062,20.16,32627.58,19091.41,0
0.3236,0.1923,0.3533,18.37,29345.1,20031.82,0
0.6445,0.084,0.1973,13.53,19947.3,15047.98,0
0.1751,0.1397,0.3363,23.57,38567.45,26792.48,0
0.1674,0.0878,0.2316,14.18,22333.85,16242.91,0
0.3725,0.0738,0.3592,23.24,33067.61,19706.07,0
0.2456,0.1373,0.5862,25.46,41221.94,16708.74,0
0.0573,0.0609,0.5119,23.75,40515.91,19891.6,0
0.1322,0.099,0.4654,21.29,36525.74,18957.61,0
0.043,0.7219,0.3106,14.19,25195.44,16788.25,0
0.1429,0.3356,0.2655,16.6,22999.47,19545.49,0
0.0745,0.0936,0.0828,5.21,11090.32,10162.43,0
0.01,0.0225,0.3215,18.32,24165.02,16750.25,0
0.226,0.1293,0.0259,4.4,12730.88,13247.98,0
0.4037,0.5847,0.4174,19.44,28405.18,14016.69,0
0.2253,0.2836,0.4,11.37,22163.88,13093.35,0
0.047,0.8324,0.2411,17.47,30056.22,22168.95,1
0.1703,0.1358,0.2802,15.21,25424.27,19362.16,0
0.3297,0.5442,0.2948,18.04,30650.88,21949.07,1
0.1575,0.2521,0.4249,15.75,26963.14,15700.42,0
0.1548,0.433,0.5081,22.91,36044.82,17911.4,0
0.1397,0.049,0.0659,14.67,19688.64,16884.74,0
0.0268,0.5063,0.3589,18.3,32432.8,21522.6,0
0.0206,0.9188,0.2117,13.03,21984.3,16642.93,0
0.106,0.5062,0.4187,18.29,32461.23,19003.61,0
0.01,0.1921,0.4536,23.67,36608.66,19999.74,0
0.1064,0.1977,0.5579,25.49,44548.73,23528.27,0
0.6394,0.7868,0.0884,5.91,12015.0,11499.04,0
0.4034,0.3264,0.2876,11.88,25383.46,17064.84,0
0.2085,0.0756,0.0899,9.62,12874.31,12484.6,0
0.5748,0.4783,0.2839,16.5,23891.87,17177.35,0
0.6489,0.1442,0.0826,6.16,14821.53,14344.7,1
0.1066,0.8158,0.0924,11.29,19567.85,19737.86,0
0.1014,0.1412,0.3129,22.37,33025.39,25449.82,0
0.0971,0.4563,0.2111,12.53,17569.85,13441.99,0
0.1561,0.0801,0.3585,12.53,23327.12,15751.67,0
0.3384,0.4333,0.0545,6.41,13610.76,12412.87,1
0.4233,0.4327,0.5201,23.65,35671.06,12996.58,0
0.801,0.0231,0.1446,8.69,16304.01,14600.42,0
0.5151,0.3345,0.3321,10.94,21785.02,15622.08,0
0.2305,0.4146,0.3111,16.62,27469.93,18019.37,0
0.2009,0.1595,0.1153,7.38,20939.8,17720.52,0
0.0612,0.3025,0.02,7.79,14781.35,13799.47,0
0.5793,0.7037,0.3376,15.83,28297.82,16477.1,0
0.1875,0.4089,0.25,13.33,18932.89,15094.96,0
0.2841,0.4219,0.256,17.21,28366.81,22321.32,0
0.4255,0.2749,0.4027,26.13,32256.64,15163.43,0
0.01,0.0651,0.495,28.42,47557.32,26342.97,0
0.304,0.0455,0.3834,23.5,34358.95,21612.36,0
0.1054,0.2168,0.3749,19.71,40723.53,23696.8,0
0.0693,0.1329,0.5098,24.35,37639.9,18212.52,0
0.0483,0.295,0.472,20.94,38773.2,17415.22,0
0.1706,0.309,0.4893,22.7,34932.79,17978.67,0
0.3279,0.0599,0.2775,6.75,21319.12,16613.55,0
0.1977,0.0769,0.1397,8.22,16548.22,14352.31,0
0.2903,0.4215,0.4531,22.16,38934.16,24218.32,0
0.4893,0.4034,0.5538,20.92,34892.78,17902.91,0
0.1605,0.5029,0.4131,22.55,33901.8,19228.12,0
0.1401,0.2635,0.4324,19.65,41348.56,22776.15,0
0.357,0.0696,0.4741,27.75,36707.5,18819.73,0
0.0443,0.1705,0.2059,13.5,26216.36,21402.33,0
0.6823,0.3147,0.2537,17.76,23781.64,17539.66,0
0.0618,0.4017,0.4545,20.0,35591.32,19168.97,0
0.0683,0.1869,0.417,22.7,36730.64,20909.89,0
0.2684,0.4186,0.1377,5.58,13149.86,10736.33,0
0.1725,0.1782,0.4335,19.86,33273.52,18799.49,0
0.1359,0.4913,0.3297,15.67,31571.26,17349.12,1
0.076,0.0815,0.3185,20.97,32102.12,19732.0,0
0.2568,0.1691,0.3814,19.06,24772.69,14152.87,0
0.6619,0.2934,0.447,23.56,29933.56,18347.24,0
0.1046,0.0483,0.2388,10.66,21090.47,17507.41,0
0.2155,0.0715,0.3546,16.0,25357.22,15882.64,0
0.1303,0.0616,0.332,18.01,31770.9,24754.53,0
0.3673,0.3724,0.3619,11.8,20678.8,12383.68,0
0.1391,0.6007,0.3212,15.03,36249.14,25673.96,0
0.2193,0.2756,0.396,22.56,30212.74,18638.75,0
0.3187,0.2912,0.1972,9.88,14916.11,12806.83,0
0.0521,0.2195,0.1692,10.71,23342.02,19795.51,0
0.1161,0.3947,0.4134,20.25,32320.23,18150.99,0
0.2769,0.1124,0.3761,20.49,32986.82,21156.54,0
0.5661,0.3907,0.0991,5.91,16997.38,14784.71,1
0.1342,0.4143,0.2977,13.63,22235.61,15459.85,0
0.3763,0.1914,0.1707,7.76,21467.7,19470.54,0
0.3284,0.4749,0.4515,20.87,27613.4,13890.76,0
0.7423,0.0917,0.0717,9.87,13766.03,11990.39,0
0.2767,0.3145,0.2299,14.77,24288.17,19309.45,0
0.3087,0.3065,0.2808,12.34,21105.29,14188.52,0
0.3939,0.1734,0.2053,10.45,15477.2,11347.33,0
0.3921,0.0422,0.3294,14.47,20121.62,13914.53,0
0.5673,0.1552,0.2471,15.65,29715.11,21345.65,0
0.067,0.1834,0.0252,8.62,12408.14,12122.53,0
0.0921,0.0816,0.3967,19.1,30216.06,18377.56,0
0.1711,0.2265,0.1044,15.5,21708.53,19867.11,0
0.1921,0.0465,0.2043,9.53,19526.47,15532.22,0
0.2286,0.1714,0.5592,20.23,34006.48,14189.54,0
0.2146,0.0903,0.2348,14.63,20771.39,16289.65,0
0.0624,0.1916,0.4312,23.11,35570.19,18678.38,0
0.1928,0.2432,0.2168,12.32,22845.25,16494.48,0
0.0938,0.0512,0.0918,7.89,14998.02,14245.32,0
0.0535,0.0951,0.3735,15.61,28692.3,18207.62,0
0.3602,0.5549,0.2926,14.46,24955.48,18808.93,0
0.2016,0.2977,0.1815,19.27,24230.09,19465.34,0
0.3044,0.2619,0.0843,9.77,15601.21,13770.27,0
0.1294,0.108,0.4199,21.77,32423.39,17632.1,0
0.8311,0.5737,0.2217,15.11,25392.77,21387.45,0
0.2053,0.5834,0.3026,18.92,30852.45,20583.97,0
0.2912,0.058,0.5631,21.73,34806.23,15392.18,0
0.1428,0.3013,0.2588,20.49,35564.68,25717.65,0
0.0249,0.1188,0.494,25.99,43923.21,22376.73,0
0.808,0.7499,0.2953,14.1,25571.8,16880.13,0
0.2049,0.3433,0.1287,10.34,18351.09,15694.95,0
0.1567,0.2035,0.4561,20.03,31147.78,13394.11,0
0.01,0.0342,0.3399,14.17,28563.56,20169.44,0
0.5599,0.1112,0.1251,5.25,15726.41,13083.12,0
0.1911,0.122,0.4084,15.44,25253.25,15457.52,0
0.1616,0.4877,0.4119,20.67,28178.94,14609.51,0
0.3237,0.0723,0.4027,20.48,34900.62,18638.81,0
0.3173,0.2073,0.3839,20.1,24147.1,12357.83,0
0.7167,0.3135,0.3533,14.02,25808.87,14824.32,0
0.1488,0.1216,0.1299,11.48,23384.03,19783.12,0
0.6256,0.2098,0.5117,19.46,30623.89,14546.05,0
0.5048,0.6627,0.1625,5.7,12834.59,11817.16,0
0.1079,0.0787,0.5364,23.45,41714.6,19095.67,0
0.4319,0.0712,0.2263,14.86,19395.07,13464.75,0
0.1743,0.1461,0.1468,7.69,22049.84,18453.57,0
0.119,0.2806,0.3837,17.63,35857.54,25157.36,0
0.41,0.1811,0.3706,17.65,34408.26,26066.55,0
0.1494,0.1742,0.1695,16.89,23644.04,20423.72,0
0.3239,0.0753,0.3336,18.24,32212.3,19582.81,0
0.5898,0.1287,0.3249,15.78,21904.32,13590.89,0
0.5702,0.4068,0.1421,8.36,15166.46,11598.99,1
0.2386,0.1995,0.599,27.88,37769.84,14415.63,0
0.1463,0.1519,0.5204,23.56,38633.0,17318.29,0
0.0406,0.4398,0.4154,18.25,37838.95,20807.77,0
0.1157,0.0499,0.5522,23.48,34479.69,14053.61,0
0.2156,0.3351,0.2,14.94,24283.37,19663.81,0
0.5589,0.3869,0.0811,8.58,10992.95,9851.61,0
0.1066,0.4475,0.0,9.56,6998.89,7084.73,0
0.7453,0.4317,0.3182,17.47,30635.1,20606.91,0
0.1144,0.5377,0.0527,9.7,15646.79,15027.97,1
0.0456,0.2743,0.3435,22.61,33841.01,20102.76,0
0.3575,0.1318,0.1368,9.05,23670.3,21124.04,0
0.2798,0.5397,0.343,16.57,24484.08,14659.88,0
0.6908,0.2688,0.2626,17.82,23421.72,16178.01,0
0.3832,0.3039,0.1274,13.05,16725.13,13725.25,0
0.2323,0.2014,0.4598,16.22,33084.53,13466.55,0
0.0386,0.3213,0.4476,26.54,37197.23,22617.52,0
0.2859,0.1503,0.4928,27.35,36555.87,17217.87,0
0.2594,0.2728,0.2272,10.74,17493.84,13728.25,0
0.3325,0.1306,0.2173,19.92,31342.66,25261.42,0
0.2567,0.1945,0.3796,13.67,24995.27,14852.78,0
0.2762,0.1915,0.3729,20.26,35737.52,19346.0,0
0.1797,0.1571,0.1048,7.9,17268.17,15640.18,0
0.3251,0.4914,0.4591,21.67,36504.41,19672.18,0
0.1027,0.2926,0.2137,13.85,19333.49,16019.95,0
0.2036,0.286,0.3903,19.87,28563.3,16734.67,0
0.093,0.6199,0.3494,19.94,21694.78,13959.05,0
0.2215,0.1676,0.2923,14.48,20670.62,15727.07,0
0.496,0.8485,0.1645,16.32,27879.79,25339.12,0
0.2114,0.2749,0.1113,11.3,25662.11,24171.68,0
0.3216,0.1582,0.5069,20.22,38143.76,19142.14,0
0.1799,0.1208,0.1637,10.31,14887.48,12944.79,0
0.3017,0.2914,0.1006,7.37,12142.74,10246.74,0
0.2403,0.557,0.435,20.53,33808.55,18834.86,0
0.05,0.3238,0.3982,20.98,32604.0,21632.36,0
0.1544,0.4384,0.3041,13.01,22412.19,16029.2,0
0.191,0.436,0.3119,16.17,27524.01,18520.18,0
0.4688,0.1204,0.3704,16.86,29005.64,19889.45,0
0.1708,0.4042,0.2597,14.04,19918.9,15937.99,0
0.2917,0.1178,0.3741,25.43,35123.17,23326.3,0
0.4746,0.2601,0.2378,13.32,18429.94,13061.61,0
0.4533,0.0273,0.1791,13.66,22792.34,18346.74,0
0.3423,0.4132,0.3292,18.54,26759.3,22423.33,0
0.145,0.2462,0.2242,12.65,18911.05,15244.15,0
0.7332,0.5732,0.016,5.6,14716.75,13416.58,0
0.1776,0.6422,0.4849,19.16,32445.95,16536.28,0
0.0971,0.0675,0.5091,22.07,39112.01,15191.1,0
0.1379,0.3166,0.2716,18.15,35644.41,25265.52,0
0.511,0.2698,0.1809,13.42,19684.7,16107.27,0
0.1319,0.1415,0.1669,14.42,26926.35,24621.74,0
0.5307,0.3594,0.0124,7.86,12241.93,13451.03,1
0.3278,0.2353,0.343,17.98,25772.28,14697.69,0
0.2619,0.2147,0.2742,13.34,25677.87,18918.6,0
0.1009,0.0152,0.501,20.46,35253.52,16921.92,0
0.7438,0.6626,0.0152,7.76,13827.69,13166.07,0
0.1648,0.4203,0.4886,22.42,35166.93,19001.36,0
0.2288,0.3466,0.2985,19.51,29338.08,21806.97,0
0.5002,0.4265,0.2075,13.76,31679.92,25739.23,0
0.2286,0.3778,0.4144,23.14,38498.61,23329.38,0
0.2032,0.01,0.4474,17.86,36793.18,20559.69,0
0.4177,0.297,0.3017,14.42,26413.91,17992.37,0
0.2412,0.0931,0.4673,19.37,39296.8,19373.69,0
0.4598,0.8537,0.1719,15.18,23611.12,17465.66,1
0.1947,0.0488,0.1788,15.28,26785.9,20071.43,0
0.3211,0.1043,0.5439,29.52,37867.27,15108.45,0
0.2682,0.01,0.4501,20.64,35867.7,20963.51,0
0.2149,0.5029,0.4637,24.16,40129.67,16846.22,0
0.5474,0.3206,0.0943,13.94,21215.82,19084.54,0
0.0235,0.3242,0.4153,23.13,35499.59,22331.01,0
0.0481,0.41,0.3917,20.59,27955.27,16355.6,0
0.01,0.1958,0.2298,17.5,19786.29,14377.95,0
0.5295,0.2194,0.2281,14.71,21922.0,16802.14,0
0.1606,0.2923,0.177,7.52,14182.45,11204.55,0
0.01,0.104,0.2021,20.61,31627.18,25385.91,0
0.2609,0.1786,0.3827,18.15,29959.49,21462.7,0
0.6172,0.4834,0.337,17.39,24221.38,16765.47,0
0.3366,0.2184,0.3097,16.53,24818.43,16777.04,0
0.2188,0.193,0.3218,15.63,22521.76,16818.91,0
0.0216,0.0871,0.1845,13.52,22127.88,16669.06,0
0.3819,0.3385,0.2851,15.0,24729.17,19508.77,0
0.0992,0.0351,0.3333,15.13,26838.66,17645.61,0
0.0261,0.1332,0.3949,17.88,31379.27,18309.94,0
0.1326,0.01,0.5015,22.12,38105.73,17615.11,0
0.3773,0.1172,0.2116,15.33,19912.32,14219.07,0
0.4471,0.098,0.4534,19.71,39455.12,21742.67,0
0.1802,0.335,0.5253,27.14,39332.86,19287.37,0
0.4974,0.1407,0.1602,12.9,24189.89,19892.39,0
0.1551,0.5038,0.1617,7.87,18415.65,16803.29,0
0.4606,0.5232,0.3,20.76,27927.76,23050.44,0
0.5021,0.1945,0.2116,11.78,25999.2,21335.76,0
0.5756,0.1748,0.2501,22.91,27272.81,20056.23,0
0.0638,0.1425,0.3561,24.3,30799.4,21214.85,0
0.089,0.1479,0.4191,20.94,33531.35,22828.52,0
0.2736,0.0628,0.3846,16.76,27621.61,16813.53,0
0.3142,0.675,0.4469,22.46,31383.81,16040.1,0
0.4072,0.5083,0.1402,7.46,18252.27,15180.3,1
0.8439,0.2178,0.3653,17.02,25494.35,15906.55,0
0.2366,0.157,0.4188,16.18,21045.54,12636.48,0
0.2303,0.5802,0.3063,15.99,27916.64,20239.33,0
0.036,1.0164,0.1194,12.52,15917.68,12285.79,0
0.2705,0.5352,0.2147,14.24,17898.09,13102.91,0
0.304,0.5454,0.3256,12.8,22833.54,14170.06,0
0.0471,0.1975,0.2991,15.18,17931.21,12118.7,0
0.376,0.2014,0.2727,15.17,17599.3,11545.6,0
0.5613,0.4151,0.1801,18.51,20486.25,15640.06,0
0.508,0.4918,0.2342,11.62,20195.38,13479.18,1
0.0765,0.3575,0.3392,16.61,27454.99,21421.04,0
0.3439,0.0643,0.4519,21.61,34167.09,18146.86,0
0.1592,0.3323,0.3353,19.44,36562.56,20070.11,0
0.5226,0.2766,0.1584,5.86,11914.74,10542.24,0
0.0486,0.1715,0.4545,25.75,40056.87,20057.86,0
0.1378,0.4571,0.5084,25.56,39626.96,18596.21,0
0.1311,0.2202,0.3672,22.49,32133.08,24206.07,0
0.1711,0.1787,0.3795,16.82,34679.68,18964.67,0
0.44,0.4301,0.3654,18.5,38772.32,26339.3,0
0.1062,0.2236,0.2199,13.45,21443.12,18089.12,0
0.1479,0.0599,0.4202,22.43,26132.03,15595.54,0
0.1508,0.0608,0.3245,21.05,31030.21,17409.26,0
0.0549,0.2695,0.5227,20.99,35315.51,17716.39,0
0.3118,0.457,0.34,12.22,23113.11,15220.32,1
0.1968,0.4466,0.3414,23.82,29159.09,20831.4,0
0.2854,0.2622,0.2643,7.06,16362.36,12067.77,0
0.4256,0.3519,0.5284,21.4,40171.06,18174.3,0
0.6693,0.2144,0.0855,8.65,14099.8,13522.11,0
0.0831,0.2835,0.3263,19.84,29362.52,20548.8,0
0.237,0.0153,0.4871,20.57,36993.6,16065.58,0
0.0548,0.236,0.0594,9.35,15562.41,14067.02,0
0.0697,0.3633,0.5754,26.44,36567.85,12279.36,0
0.3095,0.1895,0.2785,15.11,30776.65,21586.59,0
0.4576,0.5114,0.3405,18.32,34638.25,21363.73,0
0.0595,0.1884,0.4892,22.23,35862.02,21299.74,0
0.1437,0.2246,0.1472,9.96,22381.71,17072.83,0
0.01,0.1612,0.2935,18.43,30049.99,20635.33,0
0.2022,0.4014,0.3721,16.15,21221.94,12146.31,0
0.2363,0.4793,0.3788,18.12,40661.23,22397.82,0
0.6052,0.4607,0.1408,6.41,16378.03,13956.83,1
0.3595,0.2573,0.307,19.16,24321.23,16055.4,0
0.1273,0.7206,0.2996,15.04,27489.6,19201.25,0
0.4602,0.1484,0.215,13.94,21257.79,18517.28,0
0.0718,0.0138,0.3026,13.36,23387.83,16524.04,0
0.1492,0.249,0.2848,14.02,22006.59,18821.57,0
0.4169,0.0641,0.3826,19.81,34248.79,20291.51,0
0.0597,0.064,0.4088,19.93,33969.59,20014.59,0
0.3937,0.3067,0.3515,20.39,30731.74,25360.35,1
0.1988,0.2628,0.4626,22.34,39587.31,22762.74,0
0.01,0.0227,0.322,26.98,35659.56,20034.28,0
0.3231,0.2431,0.3533,18.46,27503.48,18814.17,0
0.206,0.1943,0.2576,21.72,31274.46,22107.56,0
0.0171,0.3439,0.4343,20.34,27782.6,13800.12,0
0.2475,0.3411,0.1928,13.74,20380.26,18154.56,0
0.7707,0.4897,0.0874,6.86,11788.09,10383.71,1
0.1446,0.2732,0.4269,20.43,32639.8,18625.76,0
0.0402,0.0401,0.3438,21.28,32770.27,21418.77,0
0.0218,0.1771,0.5293,22.79,37040.17,14347.42,0
0.3873,0.1743,0.0905,1.0,4995.72,4119.27,1
0.7823,0.7444,0.2274,13.1,21648.17,16976.87,0
0.2065,0.4104,0.2229,16.43,27890.67,20682.93,0
0.1547,0.5644,0.2199,14.1,29082.29,22815.33,0
0.4868,0.2055,0.4088,24.09,30753.37,17474.97,0
0.3186,0.332,0.283,13.33,25307.04,19768.75,0
0.3508,0.064,0.2102,12.22,22741.19,17321.94,0
0.0895,0.5921,0.4309,26.58,36365.94,22511.5,0
0.054,0.1676,0.4326,24.66,36273.07,19393.77,0
0.0344,0.5686,0.2965,16.81,29381.25,22638.47,0
0.1119,0.2501,0.4037,23.75,37917.5,21816.84,0
0.4465,0.0488,0.1358,5.74,19211.0,17631.76,0
0.1374,0.1067,0.4761,23.18,37417.96,18604.19,0
0.4705,0.049,0.3354,16.63,34846.21,20246.22,0
0.0314,0.2566,0.4727,23.73,38676.51,18686.42,0
0.3385,0.474,0.1012,8.97,16133.72,14786.57,1
0.3949,0.2102,0.2813,12.76,20220.26,13236.19,0
0.01,0.2412,0.3203,19.89,30219.76,20987.93,0
0.4811,0.4274,0.4453,15.94,31149.83,16294.65,0
0.1225,0.0307,0.4447,24.58,35918.06,20684.55,0
0.4542,0.2338,0.3119,14.75,28036.41,20070.7,0
0.5189,0.3687,0.1955,7.1,20758.64,16234.76,0
0.4551,0.2979,0.2973,10.3,19441.66,12548.93,0
0.2212,0.0752,0.3753,17.27,33899.61,21114.28,0
0.3297,0.3993,0.1706,6.32,13289.57,10752.22,0
0.3989,0.4426,0.4261,19.89,31233.08,17261.3,0
0.5167,0.3169,0.2083,14.91,19326.31,16888.78,0
0.4508,0.1144,0.1328,4.96,13647.66,11492.15,0
0.2606,0.6983,0.2136,13.19,27812.35,23028.13,0
0.3149,0.9322,0.1104,4.62,14281.82,11886.33,1
0.3023,0.0677,0.3296,19.54,35377.71,23504.7,0
0.044,0.0923,0.49,21.53,34332.06,17681.38,0
0.1612,0.1258,0.3752,17.08,23890.9,15859.33,0
0.4619,0.168,0.3041,19.73,32756.09,22224.63,0
0.2159,0.4596,0.1938,13.1,22584.24,16552.71,0
0.0307,0.194,0.2494,16.25,31341.73,24358.37,0
0.1983,0.0985,0.1627,16.95,34930.43,29394.44,0
0.0632,0.0566,0.3619,18.39,26985.62,15838.92,0
0.0676,0.4889,0.1404,18.13,26124.87,24488.01,0
0.1213,0.01,0.4452,22.65,33953.95,17582.86,0
0.1648,0.1392,0.185,19.53,23041.98,18974.79,0
0.1701,0.2948,0.46,21.41,31294.17,17079.98,0
0.2222,0.266,0.4166,19.63,27998.65,18735.7,0
0.0863,0.1243,0.5531,27.06,36828.83,21104.54,0
0.01,0.1911,0.3697,19.06,28265.87,17204.24,0
0.4446,0.2574,0.2805,13.77,25776.41,18118.1,0
0.5246,0.01,0.2327,18.49,26170.27,19309.29,0
0.4245,0.5615,0.26,13.9,33505.82,26750.32,1
0.0493,0.3168,0.4634,29.18,37438.72,20704.08,0
0.5943,0.0473,0.2784,7.96,14348.94,10263.3,0
0.3904,0.3894,0.4246,22.41,37599.66,23152.97,0
0.4102,0.2815,0.2498,16.8,28988.12,20773.48,0
0.2619,0.1455,0.0392,5.42,11465.52,10720.31,0
0.1651,0.262,0.352,18.57,26761.05,18758.54,0
0.1281,0.5057,0.2291,17.48,28462.51,21478.97,1
0.6528,0.367,0.3049,19.02,28678.9,22105.13,0
0.2397,0.1184,0.0685,6.87,12545.0,10863.57,0
0.01,0.1793,0.1693,10.29,25478.45,18950.13,0
0.0382,0.1256,0.3426,23.69,32848.57,22498.55,0
0.4065,0.1805,0.3284,23.19,36992.59,22800.17,0
0.2017,0.3152,0.5366,28.69,36664.93,19741.09,0
0.4082,0.01,0.2282,21.56,24319.7,15956.75,0
0.2956,0.7859,0.3385,16.35,24324.36,17209.87,0
0.3719,0.1095,0.4666,22.61,39435.63,22978.19,0
0.3751,0.1078,0.2261,15.81,22058.83,15949.45,0
0.1974,0.1903,0.4867,26.48,38158.42,19914.12,0
0.1435,0.3822,0.2982,19.36,30804.63,22133.16,0
0.0188,0.325,0.1879,13.06,24718.75,22451.96,0
0.4466,0.171,0.0409,12.85,15862.1,15462.29,0
0.0656,0.3932,0.4052,25.81,32493.57,19300.1,0
0.2658,0.3668,0.1438,7.51,11713.79,9774.64,0
0.711,0.0404,0.0628,8.39,18147.16,16578.43,1
0.3121,0.4123,0.4882,23.03,33052.25,17005.13,0
0.1114,0.0253,0.1878,17.01,19969.21,16577.62,0
